collect_year,playerId,playerName,teamName,isRetire,isPlayer,isQualified,hitterGameCount,hitterAb,hitterHra,hitterObp,hitterSlg,hitterOps,hitterIsop,hitterBabip,hitterWoba,hitterWrcPlus,hitterHr,hitterRbi,hitterRun,hitterHit,hitterH2,hitterH3,hitterBb,hitterHp,hitterKk,hitterSb,hitterCs,hitterGd,hitterWpa,hitterWar,sort_source
2018,77248,오재원,두산,Y,Y,False,132,473,0.3128964059196617,0.369,0.463,0.832,0.15,0.39,0.368,124.8,15,81,78,148,24,1,41,2,119,15,,,2.373,3.34,hitterWar
2018,61102,유강남,LG,N,Y,False,132,425,0.2964705882352941,0.352,0.508,0.86,0.212,0.327,0.378,148.2,19,66,53,126,33,0,28,9,80,0,,,-1.83,3.37,hitterWar
2018,74206,김재호,두산,Y,Y,False,131,402,0.3109452736318407,0.39,0.48,0.87,0.1689999999999999,0.346,0.377,131.4,16,75,78,125,20,0,52,4,77,6,,,0.594,3.46,hitterWar
2018,79215,박건우,두산,N,Y,False,125,488,0.3258196721311475,0.373,0.473,0.846,0.1469999999999999,0.356,0.381,129.8,12,84,79,159,24,6,28,10,65,7,,,2.459,3.56,hitterWar
2018,74339,유한준,KT,Y,Y,False,121,428,0.338785046728972,0.406,0.533,0.939,0.194,0.351,0.413,118.7,20,83,59,145,21,1,47,2,53,1,,,1.91,3.71,hitterWar
2019,60558,오태곤,KT,N,Y,False,123,352,0.25,0.316,0.352,0.668,0.1019999999999999,0.304,0.312,83.0,6,35,63,88,16,1,31,4,78,19,,,-1.034,1.55,hitterGameCount
2019,63704,노수광,SK,N,Y,False,117,388,0.25,0.333,0.312,0.645,0.062,0.299,0.305,83.7,2,28,69,97,16,1,46,2,68,27,,,-0.79,1.74,hitterSb
2019,67304,김혜성,키움,N,Y,False,122,348,0.2758620689655172,0.332,0.362,0.694,0.0859999999999999,0.36,0.311,83.0,0,32,57,96,16,7,29,2,85,20,,,-0.742,0.82,hitterSb
2019,62234,류지혁,두산,N,Y,False,118,276,0.25,0.323,0.286,0.609,0.0359999999999999,0.289,0.29,82.7,0,34,36,69,6,2,24,7,40,18,,,-1.404,0.27,hitterSb
2019,69453,이학주,삼성,N,Y,False,118,385,0.2623376623376623,0.332,0.369,0.701,0.1069999999999999,0.321,0.311,75.3,7,36,43,101,14,3,32,10,89,15,,,-1.58,0.96,hitterSb
2019,60566,이상호,NC,N,Y,False,102,234,0.2777777777777778,0.306,0.308,0.614,0.0299999999999999,0.302,0.28,70.6,0,12,30,65,7,0,9,2,22,10,,,-1.99,0.2,hitterSb
2019,66706,장진혁,한화,N,Y,False,113,315,0.2539682539682539,0.32,0.346,0.666,0.0919999999999999,0.328,0.309,86.5,1,24,42,80,16,5,26,5,74,13,,,-1.967,1.4,hitterSb
2019,65207,신민재,LG,N,Y,False,81,81,0.2345679012345679,0.323,0.272,0.595,0.037,0.292,0.288,88.8,0,5,25,19,3,0,8,3,17,10,,,-0.738,0.03,hitterSb
2019,78217,김용의,LG,Y,Y,False,114,179,0.217877094972067,0.316,0.279,0.595,0.061,0.275,0.276,74.2,0,17,35,39,5,3,24,2,38,8,,,-0.883,0.04,hitterSb
2019,64984,김태진,NC,N,Y,False,123,374,0.2754010695187165,0.305,0.38,0.685,0.1049999999999999,0.321,0.308,93.2,5,46,44,103,14,5,16,1,67,12,,,-2.923,1.77,hitterGameCount
2019,64346,임병욱,키움,N,Y,False,117,379,0.2427440633245382,0.305,0.314,0.619,0.071,0.342,0.289,69.9,0,41,39,92,17,5,23,11,110,10,,,-0.867,1.1,hitterSb
2019,76869,김재현,SK,Y,Y,False,83,42,0.2857142857142857,0.348,0.381,0.729,0.095,0.387,0.307,89.7,0,2,29,12,2,1,4,0,11,13,,,0.099,0.03,hitterSb
2019,78548,장성우,KT,N,Y,False,127,366,0.2622950819672131,0.325,0.339,0.664,0.077,0.319,0.304,74.5,7,41,25,96,7,0,35,2,86,0,,,-2.953,0.25,hitterGameCount
2019,69150,조셉,LG,Y,Y,False,55,197,0.2741116751269035,0.332,0.426,0.758,0.1519999999999999,0.313,0.341,141.7,9,36,17,54,3,0,14,4,46,0,,,-0.602,1.7,hitterHr
2019,64006,심우준,KT,N,Y,False,138,391,0.278772378516624,0.328,0.34,0.668,0.061,0.33,0.301,73.3,3,28,54,109,13,1,23,6,68,24,,,-2.811,1.32,hitterGameCount
2019,62415,박해민,삼성,N,Y,False,144,506,0.2391304347826087,0.318,0.328,0.646,0.089,0.275,0.298,67.0,5,44,64,121,16,7,58,2,82,24,,,-2.765,1.65,hitterGameCount
2019,76802,김성현,SK,N,Y,False,144,426,0.2464788732394366,0.302,0.3,0.602,0.0539999999999999,0.27,0.282,67.5,1,34,45,105,16,2,33,2,43,6,,,-3.532,0.06,hitterGameCount
2019,79334,장영석,키움,Y,Y,False,119,372,0.2473118279569892,0.31,0.344,0.654,0.0969999999999999,0.29,0.303,83.4,7,62,41,92,15,0,27,9,77,0,,,-0.95,0.43,hitterRbi
2019,62934,김성욱,NC,N,Y,False,116,287,0.229965156794425,0.302,0.387,0.689,0.157,0.266,0.307,86.4,9,36,38,66,16,1,29,3,69,6,,,-1.143,0.8,hitterHr
2019,62025,이원재,NC,N,Y,False,94,256,0.2578125,0.311,0.395,0.706,0.137,0.284,0.311,90.1,8,36,31,66,11,0,20,1,47,1,,,-1.538,0.95,hitterHr
2019,69950,베탄코트,NC,N,Y,False,53,203,0.2463054187192118,0.308,0.404,0.712,0.158,0.288,0.328,102.2,8,29,23,50,8,0,18,1,51,1,,,-2.162,0.57,hitterHr
2019,77564,김민성,LG,N,Y,False,107,361,0.260387811634349,0.323,0.371,0.694,0.1109999999999999,0.308,0.314,115.4,8,50,44,94,16,0,30,4,75,2,,,-0.465,1.27,hitterHr
2019,69165,페게로,LG,N,Y,False,52,199,0.2864321608040201,0.332,0.472,0.804,0.186,0.375,0.36,157.8,9,44,24,57,10,0,12,2,63,2,,,1.086,1.86,hitterHr
2019,69569,윌슨,롯데,N,Y,False,68,231,0.2510822510822511,0.351,0.433,0.784,0.182,0.301,0.35,105.7,9,37,21,58,15,0,31,5,60,1,,,-0.033,1.33,hitterHr
2019,69901,스몰린스키,NC,N,Y,False,55,205,0.2292682926829268,0.298,0.439,0.737,0.21,0.228,0.338,109.7,9,42,32,47,14,1,16,5,31,3,,,0.362,1.3,hitterHr
2019,75808,정근우,한화,Y,Y,False,88,277,0.2779783393501805,0.334,0.354,0.688,0.0759999999999999,0.319,0.313,86.8,3,30,37,77,10,1,20,4,43,8,,,-1.364,0.86,hitterSb
2019,79150,정주현,LG,Y,Y,False,129,376,0.2313829787234042,0.291,0.309,0.6,0.0779999999999999,0.299,0.279,83.8,2,27,53,87,19,2,31,1,91,15,,,-2.347,0.4,hitterGameCount
2019,66606,최원준,KIA,N,Y,False,90,232,0.1982758620689655,0.261,0.284,0.545,0.0859999999999999,0.249,0.253,49.7,1,18,33,46,11,3,16,4,51,8,,,-2.435,-0.9,hitterSb
2019,63700,장운호,한화,Y,Y,False,7,10,0.1,0.182,0.1,0.282,0.0,0.111,0.288,70.9,0,0,2,1,0,0,1,0,1,0,,,0.005,0.1,hitterWpa
2019,66864,안상현,SK,N,Y,False,65,102,0.2352941176470588,0.262,0.265,0.527,0.03,0.32,0.253,45.4,0,5,14,24,3,0,4,0,28,7,,,-0.433,-0.26,hitterSb
2019,75151,정의윤,SK,N,Y,False,110,380,0.281578947368421,0.342,0.447,0.789,0.165,0.304,0.352,113.0,13,59,44,107,24,0,30,6,60,0,,,-0.696,2.16,hitterHr
2019,67119,고우석,LG,N,Y,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWpa
2019,63628,고영창,KIA,Y,Y,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWpa
2019,79358,강윤구,NC,Y,Y,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWpa
2019,62921,박헌욱,NC,N,Y,False,6,9,0.1111111111111111,0.111,0.222,0.333,0.111,0.25,0.138,-36.5,0,1,0,1,1,0,0,0,5,0,,,0.001,-0.11,hitterWpa
2019,68407,공민규,삼성,N,Y,False,28,53,0.2452830188679245,0.333,0.434,0.767,0.189,0.313,0.353,100.6,3,6,4,13,1,0,6,1,18,0,,,0.002,0.28,hitterWpa
2019,64493,최선호,삼성,N,Y,False,17,6,0.1666666666666666,0.375,0.167,0.542,0.0,0.167,0.293,65.2,0,0,1,1,0,0,2,0,0,1,,,0.012,0.03,hitterWpa
2019,60648,이인행,KIA,Y,Y,False,9,16,0.188,0.316,0.25,0.566,0.062,0.3,0.262,56.1,0,2,1,3,1,0,2,1,6,0,,,0.012,-0.04,hitterWpa
2019,62537,윤수강,NC,Y,Y,False,2,4,0.25,0.25,0.25,0.5,0.0,0.333,0.225,30.4,0,0,0,1,0,0,0,0,1,0,,,0.014,-0.07,hitterWpa
2019,69207,김태근,두산,N,Y,False,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,1,,,0.016,0.0,hitterWpa
2019,64164,류형우,LG,Y,Y,False,10,11,0.1818181818181818,0.25,0.182,0.432,0.0,0.25,0.21,29.7,0,1,2,2,0,0,1,0,3,0,,,0.017,-0.05,hitterWpa
2019,78566,황진수,롯데,Y,Y,False,6,3,0.0,0.25,0.0,0.25,0.0,0.0,0.18,-14.2,0,0,1,0,0,0,1,0,2,0,,,0.025,-0.02,hitterWpa
2019,69804,채현우,SK,N,Y,False,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-143.8,0,0,2,0,0,0,0,0,1,3,,,0.029,-0.02,hitterWpa
2019,65132,김재성,LG,N,Y,False,3,5,0.2,0.429,0.2,0.629,0.0,0.333,0.334,121.6,0,1,0,1,0,0,2,0,2,0,,,0.05,0.06,hitterWpa
2019,68330,예진원,키움,N,Y,False,2,6,0.1666666666666666,0.375,0.333,0.708,0.166,0.333,0.335,101.1,0,1,1,1,1,0,2,0,3,0,,,0.058,0.03,hitterWpa
2019,64706,이창열,한화,Y,Y,False,11,13,0.1538461538461538,0.267,0.154,0.421,0.0,0.25,0.204,9.2,0,1,3,2,0,0,1,1,5,0,,,0.06,-0.11,hitterWpa
2019,65898,김웅빈,키움,N,Y,False,4,11,0.2727272727272727,0.273,0.364,0.637,0.0909999999999999,0.333,0.276,59.6,0,3,1,3,1,0,0,0,2,0,,,0.062,-0.01,hitterWpa
2019,65136,박지규,LG,Y,Y,False,10,11,0.0909090909090909,0.412,0.091,0.503,0.0,0.25,0.293,91.7,0,1,2,1,0,0,4,2,7,0,,,0.078,-0.03,hitterWpa
2019,69605,해즐베이커,KIA,N,Y,False,11,41,0.1463414634146341,0.239,0.341,0.58,0.195,0.19,0.257,54.4,2,5,5,6,2,0,4,1,18,1,,,0.087,-0.03,hitterWpa
2019,63257,김인태,두산,N,Y,False,26,60,0.2333333333333333,0.319,0.4,0.719,0.167,0.255,0.311,107.8,2,7,6,14,2,1,8,0,12,1,,,0.136,0.21,hitterWpa
2019,79465,배영섭,SK,Y,Y,False,30,71,0.2253521126760563,0.3,0.239,0.539,0.0139999999999999,0.281,0.257,47.2,0,7,5,16,1,0,6,2,15,2,,,0.174,-0.15,hitterWpa
2019,65905,최승민,NC,N,Y,False,24,9,0.4444444444444444,0.5,0.556,1.056,0.112,0.571,0.466,208.8,0,1,5,4,1,0,1,0,2,6,,,0.179,0.18,hitterWpa
2019,64012,송민섭,KT,N,Y,False,105,53,0.3018867924528302,0.397,0.34,0.737,0.038,0.39,0.352,111.8,0,4,24,16,0,1,6,3,13,1,,,0.191,0.49,hitterWpa
2019,71432,박한이,삼성,Y,Y,False,30,74,0.2567567567567567,0.333,0.378,0.711,0.121,0.304,0.314,76.0,2,13,6,19,3,0,9,0,17,0,,,0.26,0.12,hitterWpa
2019,62947,나성범,NC,N,Y,False,23,93,0.3655913978494624,0.443,0.645,1.088,0.279,0.476,0.462,203.0,4,14,19,34,12,1,12,1,26,2,,,0.279,1.76,hitterWpa
2019,76720,정범모,NC,Y,Y,False,25,40,0.225,0.279,0.4,0.679,0.175,0.304,0.282,67.3,2,4,4,9,1,0,3,0,15,1,,,0.61,-0.06,hitterWpa
2019,78756,오선진,한화,N,Y,False,122,392,0.2244897959183673,0.307,0.288,0.595,0.0639999999999999,0.266,0.279,63.4,3,36,37,88,16,0,38,10,72,7,,,-2.922,0.28,hitterSb
2019,65515,강로한,롯데,Y,Y,False,104,288,0.2395833333333333,0.279,0.375,0.654,0.135,0.365,0.293,68.8,4,25,38,69,15,6,13,3,107,7,,,-1.104,-0.02,hitterSb
2019,62931,노진혁,NC,N,Y,False,110,348,0.264367816091954,0.326,0.454,0.78,0.19,0.306,0.339,109.1,13,43,51,92,23,2,31,2,80,0,,,-1.525,2.05,hitterHr
2019,64300,김하성,키움,N,Y,False,139,540,0.3074074074074074,0.389,0.491,0.88,0.184,0.328,0.388,141.8,19,104,112,166,38,2,70,7,80,33,,,2.705,5.55,hitterWar
2019,64646,박찬호,KIA,N,Y,True,133,504,0.2599206349206349,0.3,0.317,0.617,0.0569999999999999,0.306,0.283,71.6,2,49,60,131,15,4,26,4,83,39,,,-2.485,0.14,hitterHra
2019,76249,민병헌,롯데,Y,Y,False,101,369,0.3035230352303523,0.379,0.453,0.832,0.149,0.334,0.37,123.3,9,43,52,112,24,2,42,5,55,13,,,-1.174,3.49,hitterWar
2019,77532,손아섭,롯데,N,Y,False,134,512,0.294921875,0.36,0.4,0.76,0.105,0.342,0.352,109.4,10,63,78,151,22,1,52,1,92,13,,,0.376,3.52,hitterWar
2019,68730,호잉,한화,N,Y,False,124,476,0.2836134453781512,0.34,0.46,0.8,0.176,0.314,0.35,108.3,18,73,74,135,26,2,38,5,90,22,,,-0.121,3.74,hitterWar
2019,62895,한유섬,SK,N,Y,False,125,427,0.2646370023419204,0.375,0.396,0.771,0.131,0.321,0.353,110.6,12,52,52,113,20,0,55,20,100,0,,,-0.392,3.9,hitterWar
2019,79109,오지환,LG,N,Y,False,134,473,0.2515856236786469,0.339,0.378,0.717,0.126,0.311,0.338,128.9,9,53,63,119,23,5,57,7,113,27,,,-1.275,3.98,hitterWar
2019,61186,이천웅,LG,N,Y,False,138,546,0.3076923076923077,0.378,0.374,0.752,0.066,0.359,0.345,130.4,2,48,88,168,24,3,57,5,82,21,,,0.383,3.99,hitterWar
2019,78135,이형종,LG,N,Y,False,120,419,0.2863961813842482,0.358,0.442,0.8,0.156,0.317,0.352,145.2,13,63,56,120,24,1,42,10,78,6,,,-0.475,4.18,hitterWar
2019,78224,김재환,두산,N,Y,False,136,495,0.2828282828282828,0.362,0.434,0.796,0.151,0.331,0.352,132.2,15,91,76,140,20,5,63,5,113,3,,,0.311,4.22,hitterWar
2019,79192,채은성,LG,N,Y,False,128,470,0.3148936170212766,0.358,0.434,0.792,0.119,0.341,0.36,148.7,12,72,59,148,18,1,24,12,67,2,,,-1.595,4.32,hitterWar
2019,74540,강민호,삼성,N,Y,False,112,346,0.2341040462427745,0.315,0.405,0.72,0.171,0.262,0.32,75.0,13,45,36,81,20,0,33,9,76,0,,,-0.32,0.48,hitterHr
2019,76290,김현수,LG,N,Y,False,140,526,0.3041825095057034,0.37,0.437,0.807,0.133,0.316,0.355,138.2,11,82,75,160,37,0,54,6,52,3,,,1.522,4.6,hitterWar
2019,78513,전준우,롯데,N,Y,False,141,545,0.3009174311926605,0.359,0.481,0.84,0.18,0.309,0.369,118.6,22,83,85,164,30,1,46,7,71,8,,,-1.035,4.7,hitterWar
2019,69652,터커,KIA,N,Y,False,95,357,0.3109243697478991,0.381,0.479,0.86,0.1679999999999999,0.334,0.379,143.4,9,50,50,111,33,0,38,3,44,0,,,-0.451,3.48,hitterWar
2019,75847,최정,SK,N,Y,False,141,503,0.2922465208747515,0.399,0.519,0.918,0.227,0.303,0.401,140.6,29,99,86,147,27,0,69,26,92,3,,,2.686,4.82,hitterWar
2019,79215,박건우,두산,N,Y,False,127,458,0.3187772925764192,0.397,0.465,0.862,0.146,0.338,0.379,155.4,10,64,83,146,27,5,60,7,57,12,,,-0.83,4.9399999999999995,hitterWar
2019,68050,강백호,KT,N,Y,False,116,438,0.3356164383561644,0.416,0.495,0.911,0.1589999999999999,0.392,0.405,146.4,13,65,72,147,29,1,61,2,87,9,,,2.533,5.14,hitterWar
2019,67450,러프,삼성,N,Y,False,133,472,0.2923728813559322,0.396,0.515,0.911,0.223,0.312,0.395,125.9,22,101,80,138,35,2,80,7,87,6,,,-0.237,5.17,hitterWar
2019,62907,박민우,NC,N,Y,False,125,468,0.344017094017094,0.403,0.434,0.837,0.09,0.37,0.381,148.4,1,45,89,161,23,8,41,9,40,18,,,0.656,5.22,hitterWar
2019,67341,이정후,키움,N,Y,False,140,574,0.3362369337979094,0.386,0.456,0.842,0.12,0.352,0.376,133.5,6,68,91,193,31,10,45,4,40,13,,,-0.321,5.31,hitterWar
2019,76232,양의지,NC,N,Y,False,118,390,0.3538461538461538,0.438,0.574,1.012,0.2199999999999999,0.354,0.435,176.1,20,68,61,138,26,0,48,15,43,4,,,1.092,5.64,hitterWar
2019,67872,로맥,SK,Y,Y,False,137,504,0.2757936507936508,0.37,0.508,0.878,0.2319999999999999,0.302,0.387,133.6,29,95,86,139,28,1,73,6,117,6,,,-0.173,5.93,hitterWar
2019,67025,로하스,KT,N,Y,False,142,521,0.3224568138195777,0.381,0.53,0.911,0.208,0.377,0.401,144.8,24,104,68,168,30,3,49,3,120,4,,,-0.045,6.06,hitterWar
2019,75334,오재일,두산,Y,Y,False,130,467,0.2933618843683083,0.369,0.495,0.864,0.202,0.33,0.378,160.7,21,102,76,137,29,1,55,3,99,2,,,2.632,6.27,hitterWar
2019,69209,페르난데스,두산,N,Y,False,144,572,0.3444055944055944,0.409,0.483,0.892,0.139,0.358,0.396,165.8,15,88,87,197,34,0,61,6,54,1,,,1.809,6.43,hitterWar
2019,68345,샌즈,키움,Y,Y,False,139,525,0.3047619047619048,0.396,0.543,0.939,0.238,0.329,0.407,159.9,28,113,100,160,39,1,77,6,101,1,,,2.4,6.62,hitterWar
2019,75125,박병호,키움,Y,Y,False,122,432,0.2800925925925926,0.398,0.56,0.958,0.28,0.302,0.417,165.6,33,98,92,121,22,0,78,13,117,0,,,1.225,6.86,hitterWar
2019,72443,최형우,KIA,N,Y,False,136,456,0.300438596491228,0.413,0.485,0.898,0.185,0.325,0.392,147.9,17,86,65,137,31,1,85,7,77,0,,,1.711,4.9,hitterWar
2019,62404,구자욱,삼성,N,Y,False,122,475,0.2673684210526316,0.327,0.444,0.771,0.177,0.296,0.347,96.6,15,71,66,127,27,6,38,7,88,11,,,-0.259,3.45,hitterWar
2019,74339,유한준,KT,Y,Y,False,139,501,0.3173652694610778,0.383,0.443,0.826,0.126,0.336,0.371,125.4,14,86,61,159,19,1,52,4,61,3,,,2.336,4.43,hitterWar
2019,71752,김태균,한화,Y,Y,False,127,433,0.3048498845265588,0.382,0.395,0.777,0.09,0.37,0.357,115.7,6,62,47,132,21,0,54,5,94,3,,,-0.832,3.02,hitterWar
2019,64004,김민혁,KT,N,Y,True,127,466,0.2811158798283262,0.341,0.307,0.648,0.0259999999999999,0.32,0.308,78.1,0,32,68,131,10,1,32,13,61,22,,,-2.243,0.53,hitterWrcPlus
2019,74465,박석민,NC,Y,Y,False,112,360,0.2666666666666666,0.393,0.478,0.871,0.2109999999999999,0.28,0.389,144.2,19,74,49,96,17,1,65,12,69,1,,,0.203,3.22,hitterWar
2019,71837,김강민,SK,Y,Y,True,127,422,0.2701421800947867,0.324,0.37,0.694,0.0999999999999999,0.338,0.307,79.2,8,50,54,114,14,2,31,4,103,15,,,-1.734,1.73,hitterOps
2019,73113,박경수,KT,Y,Y,True,137,421,0.2470308788598574,0.335,0.375,0.71,0.128,0.298,0.319,87.2,10,65,43,104,24,0,55,4,102,0,,,-0.905,1.99,hitterOps
2019,76812,이재원,SK,N,Y,True,139,451,0.2682926829268293,0.327,0.39,0.717,0.122,0.282,0.323,90.7,12,75,33,121,19,0,34,9,59,1,,,-0.922,0.98,hitterOps
2019,79240,허경민,두산,N,Y,True,133,475,0.2884210526315789,0.35,0.371,0.721,0.083,0.298,0.329,112.8,4,60,71,137,25,1,34,17,36,11,,,-1.974,1.88,hitterOps
2019,62244,박세혁,두산,N,Y,True,137,441,0.2789115646258503,0.345,0.39,0.735,0.1109999999999999,0.317,0.333,116.1,4,63,58,123,19,9,41,7,68,8,,,-0.421,1.76,hitterOps
2019,75566,이원석,삼성,Y,Y,True,111,395,0.2455696202531645,0.327,0.441,0.768,0.195,0.252,0.334,86.7,19,76,44,97,20,0,43,8,73,2,,,-0.362,0.98,hitterOps
2019,63963,권희동,NC,N,Y,False,116,348,0.2557471264367816,0.358,0.356,0.714,0.0999999999999999,0.291,0.34,111.8,6,41,37,89,17,0,50,7,60,3,,,-0.993,2.18,hitterWar
2019,79365,박동원,키움,N,Y,False,112,317,0.2965299684542586,0.367,0.445,0.812,0.148,0.333,0.356,122.9,10,55,50,94,15,1,34,2,56,1,,,0.417,2.31,hitterWar
2019,79231,정수빈,두산,N,Y,False,123,441,0.2653061224489796,0.354,0.331,0.685,0.066,0.303,0.327,110.8,0,41,75,117,19,5,57,6,60,26,,,-1.467,2.35,hitterWar
2019,78288,최재훈,한화,N,Y,False,135,373,0.289544235924933,0.398,0.362,0.76,0.072,0.335,0.355,119.8,3,31,47,108,18,0,56,14,61,3,,,-1.834,2.37,hitterWar
2019,76849,이명기,NC,Y,Y,False,139,484,0.2933884297520661,0.359,0.353,0.712,0.06,0.333,0.332,107.1,2,36,62,142,17,3,48,4,66,14,,,-2.572,2.41,hitterWar
2019,76753,송광민,한화,Y,Y,True,122,454,0.2643171806167401,0.298,0.357,0.655,0.0929999999999999,0.313,0.297,76.5,7,51,50,120,21,0,21,3,91,8,,,-2.623,0.2,hitterOps
2019,68743,정은원,한화,N,Y,False,142,564,0.2624113475177305,0.317,0.374,0.691,0.1119999999999999,0.304,0.314,88.9,8,57,83,148,27,6,48,0,101,14,,,-2.307,2.48,hitterWar
2019,78168,서건창,키움,N,Y,False,113,426,0.3004694835680751,0.373,0.383,0.756,0.083,0.332,0.342,108.3,2,41,67,128,23,3,49,3,50,17,,,-1.874,2.41,hitterWar
2019,61404,김헌곤,삼성,N,Y,False,114,411,0.2968369829683698,0.361,0.387,0.748,0.09,0.315,0.339,95.9,5,46,57,122,20,1,37,8,41,10,,,-1.621,2.98,hitterWar
2019,61353,고종욱,SK,N,Y,False,137,492,0.3231707317073171,0.347,0.421,0.768,0.0979999999999999,0.388,0.347,117.1,3,56,76,159,25,7,18,1,89,31,,,0.747,2.9,hitterWar
2019,76313,황재균,KT,Y,Y,False,124,448,0.2834821428571428,0.357,0.467,0.824,0.184,0.296,0.362,119.3,20,67,78,127,16,3,52,2,71,10,,,1.417,2.89,hitterWar
2019,78813,모창민,NC,Y,Y,False,101,341,0.3049853372434017,0.358,0.466,0.824,0.161,0.336,0.357,124.5,10,55,49,104,21,2,31,3,62,3,,,-0.842,2.87,hitterWar
2019,79402,김상수,삼성,N,Y,False,129,468,0.2713675213675213,0.358,0.355,0.713,0.0839999999999999,0.305,0.33,89.4,5,38,76,127,20,2,50,15,67,21,,,-3.398,2.85,hitterWar
2019,73136,이성열,한화,Y,Y,False,129,414,0.2560386473429952,0.343,0.464,0.807,0.208,0.3,0.355,115.3,21,85,60,106,21,1,48,9,114,8,,,0.615,3.01,hitterWar
2019,71564,이대호,롯데,Y,Y,False,135,485,0.2845360824742268,0.355,0.435,0.79,0.15,0.297,0.35,103.2,16,88,48,138,23,1,47,10,65,0,,,-1.049,2.71,hitterWar
2019,78603,김선빈,KIA,N,Y,False,121,394,0.2918781725888325,0.36,0.371,0.731,0.079,0.304,0.343,116.0,3,40,55,115,22,0,43,1,26,5,,,-0.389,2.69,hitterWar
2019,61102,유강남,LG,N,Y,False,132,418,0.2703349282296651,0.334,0.438,0.772,0.1679999999999999,0.298,0.342,139.9,16,49,44,113,22,0,30,13,82,0,,,-1.514,2.68,hitterWar
2019,74206,김재호,두산,Y,Y,False,130,377,0.2679045092838196,0.379,0.358,0.737,0.0899999999999999,0.298,0.337,118.3,4,48,51,101,22,0,67,7,58,3,,,-0.701,2.58,hitterWar
2019,64560,이창진,KIA,N,Y,False,133,400,0.27,0.363,0.383,0.746,0.1129999999999999,0.332,0.335,110.9,6,48,57,108,25,1,57,4,92,8,,,-2.072,2.49,hitterWar
2019,79608,안치홍,KIA,N,Y,False,105,362,0.3149171270718232,0.38,0.412,0.792,0.0969999999999999,0.335,0.355,123.6,5,49,45,114,18,1,40,1,37,4,,,0.105,2.81,hitterWar
2020,64646,박찬호,KIA,N,Y,False,141,480,0.2229166666666666,0.276,0.275,0.551,0.052,0.265,0.253,43.8,3,36,63,107,16,0,36,0,87,15,,,-3.3,-1.45,hitterGameCount
2020,50458,김지찬,삼성,N,Y,False,135,254,0.2322834645669291,0.301,0.272,0.573,0.04,0.275,0.266,36.8,1,13,47,59,5,1,24,2,44,21,,,-2.502,-0.71,hitterGameCount
2020,79150,정주현,LG,Y,Y,False,134,328,0.2469512195121951,0.312,0.338,0.65,0.091,0.293,0.301,89.0,4,30,50,81,10,4,29,3,63,8,,,-1.378,0.8,hitterGameCount
2020,76802,김성현,SK,N,Y,False,133,343,0.271137026239067,0.336,0.321,0.657,0.0499999999999999,0.287,0.307,71.9,2,25,34,93,9,1,30,5,27,1,,,-2.528,0.89,hitterGameCount
2020,78288,최재훈,한화,N,Y,False,126,339,0.3008849557522124,0.383,0.383,0.766,0.082,0.339,0.355,112.3,3,36,46,102,19,0,29,16,44,0,,,-0.932,1.95,hitterGameCount
2020,69100,구본혁,LG,N,Y,False,125,86,0.1627906976744186,0.242,0.221,0.463,0.0579999999999999,0.194,0.232,42.0,1,7,20,14,0,1,7,2,18,0,,,-0.391,-0.49,hitterGameCount
2020,60558,오태곤,SK,N,Y,False,94,234,0.2735042735042735,0.331,0.397,0.728,0.123,0.324,0.319,78.2,5,35,36,64,12,1,13,7,47,15,,,-1.061,0.52,hitterSb
2020,67207,이유찬,두산,N,Y,False,101,89,0.2584269662921348,0.368,0.303,0.671,0.0449999999999999,0.354,0.345,118.6,0,6,30,23,2,1,14,2,25,13,,,-0.406,0.39,hitterSb
2020,64006,심우준,KT,N,Y,False,144,476,0.2352941176470588,0.291,0.3,0.591,0.065,0.288,0.268,48.0,3,51,58,112,16,3,37,2,98,35,,,-3.989,-1.13,hitterGameCount
2020,62558,김준태,롯데,N,Y,False,128,306,0.2254901960784313,0.344,0.327,0.671,0.102,0.267,0.316,76.3,5,43,38,69,12,2,56,1,64,2,,,-0.828,-0.12,hitterGameCount
2020,62244,박세혁,두산,N,Y,False,124,360,0.2694444444444444,0.348,0.364,0.712,0.0949999999999999,0.292,0.317,103.8,4,51,47,97,18,2,35,12,45,5,,,-0.049,0.42,hitterRbi
2020,62895,한유섬,SK,N,Y,False,62,193,0.2487046632124352,0.364,0.508,0.872,0.259,0.252,0.382,108.1,15,31,35,48,5,0,30,6,49,2,,,0.109,1.33,hitterHr
2020,66409,이성규,삼성,N,Y,False,98,216,0.1805555555555555,0.257,0.361,0.618,0.18,0.201,0.282,38.9,10,30,25,39,7,1,18,5,64,3,,,-2.106,-0.32,hitterHr
2020,74339,유한준,KT,Y,Y,False,119,386,0.2797927461139896,0.347,0.409,0.756,0.1289999999999999,0.298,0.344,96.2,11,64,48,108,17,0,40,0,51,0,,,-0.862,1.49,hitterHr
