collect_year,playerId,playerName,teamName,isRetire,isPlayer,hitterGameCount,hitterAb,hitterHra,hitterObp,hitterSlg,hitterOps,hitterWrcPlus,hitterHr,hitterRbi,hitterRun,hitterHit,hitterH2,hitterH3,hitterBb,hitterKk,hitterSb,hitterCs,hitterGd,hitterWpa,hitterWar,sort_source
2022,52526,피터스,롯데,N,Y,85,316,0.22784810126582278,0.299,0.402,0.701,98.7,13,48,32,72,16,0,26,77,7,,,0.041,1.33,hitterHr
2022,52827,크론,SSG,N,Y,67,243,0.2222222222222222,0.255,0.42,0.675,77.3,11,35,21,54,13,1,9,68,0,,,-1.284,0.42,hitterHr
2022,51907,김주원,NC,N,Y,96,273,0.22344322344322345,0.331,0.388,0.719,96.2,10,47,35,61,9,3,30,89,10,,,-1.2690000000000001,1.6600000000000001,hitterHr
2022,75566,이원석,삼성,Y,Y,88,288,0.2673611111111111,0.346,0.417,0.763,107.4,10,60,31,77,13,0,33,70,0,,,-0.01,1.46,hitterHr
2022,76267,최주환,SSG,N,Y,97,298,0.21140939597315436,0.288,0.362,0.65,68.2,9,41,36,63,14,2,29,55,0,,,-0.998,-0.02,hitterHr
2022,51344,김휘집,키움,N,Y,112,333,0.2222222222222222,0.326,0.336,0.662,86.5,8,36,40,74,12,1,39,115,0,,,-2.507,0.98,hitterHr
2022,66657,이진영,한화,N,Y,70,220,0.2,0.254,0.373,0.627,67.5,8,31,27,44,12,1,17,90,2,,,-2.163,-0.11,hitterHr
2022,64004,김민혁,KT,N,Y,132,373,0.28418230563002683,0.349,0.322,0.671,85.0,0,35,47,106,10,2,37,62,6,,,-1.6640000000000001,0.66,hitterGameCount
2022,64006,심우준,KT,N,Y,132,388,0.23969072164948454,0.316,0.302,0.618,73.8,4,34,69,93,8,2,43,75,23,,,-2.819,1.5699999999999998,hitterGameCount
2022,76802,김성현,SSG,N,Y,130,302,0.2185430463576159,0.295,0.275,0.57,54.0,2,37,38,66,9,1,31,36,3,,,-1.262,-0.1,hitterGameCount
2022,60558,오태곤,SSG,N,Y,130,263,0.23193916349809887,0.293,0.338,0.631,73.3,4,23,48,61,14,1,15,68,11,,,-0.63,1.05,hitterGameCount
2022,62244,박세혁,두산,N,Y,128,351,0.24786324786324787,0.32,0.316,0.636,81.9,3,41,33,87,13,1,33,71,2,,,-2.841,0.9,hitterGameCount
2022,50458,김지찬,삼성,N,Y,113,361,0.27977839335180055,0.361,0.332,0.693,95.8,0,25,62,101,7,6,45,64,25,,,-0.702,1.6600000000000001,hitterSb
2022,66209,조수행,두산,N,Y,117,119,0.23529411764705882,0.295,0.311,0.606,72.7,1,9,36,28,4,1,10,31,22,,,-1.091,0.2,hitterSb
2022,63704,노수광,한화,N,Y,117,315,0.22857142857142856,0.299,0.362,0.661,83.3,4,30,33,72,18,6,32,107,17,,,-1.558,0.61,hitterSb
2022,65462,김기환,NC,N,Y,73,113,0.22123893805309736,0.31,0.283,0.593,69.0,0,6,26,25,5,1,13,38,14,,,-1.576,0.21,hitterSb
2022,52605,김도영,KIA,N,Y,103,224,0.23660714285714285,0.312,0.362,0.674,90.7,3,19,37,53,11,4,22,62,13,,,-1.634,0.4,hitterSb
2022,74163,이용규,키움,N,Y,86,271,0.1992619926199262,0.326,0.221,0.547,85.5,0,21,34,54,6,0,45,42,12,,,-1.007,0.61,hitterSb
2022,62404,구자욱,삼성,N,Y,99,409,0.293398533007335,0.34,0.401,0.741,101.0,5,38,69,120,23,3,27,84,11,,,-1.225,1.8599999999999999,hitterSb
2022,67449,김성윤,삼성,N,Y,48,42,0.19047619047619047,0.292,0.333,0.625,61.7,1,2,14,8,3,0,5,10,10,,,-0.288,0.24,hitterSb
2022,50500,황성빈,롯데,N,Y,102,320,0.29375,0.341,0.366,0.707,106.1,1,16,62,94,12,4,22,55,10,,,-1.573,0.92,hitterSb
2022,62802,박승욱,롯데,N,Y,100,198,0.22727272727272727,0.292,0.298,0.59,50.8,1,16,29,45,7,2,16,69,8,,,-1.624,-0.23,hitterSb
2022,78168,서건창,LG,N,Y,77,219,0.2237442922374429,0.299,0.306,0.605,79.4,2,18,39,49,10,1,20,44,8,,,-2.201,0.71,hitterSb
2022,66928,박준영,NC,Y,Y,75,208,0.21634615384615385,0.308,0.322,0.63,79.7,4,19,27,45,8,1,27,54,7,,,-1.5550000000000002,-0.07,hitterSb
2022,50709,박정현,한화,N,Y,81,205,0.24390243902439024,0.289,0.317,0.606,79.3,3,19,23,50,4,1,12,56,6,,,-2.183,0.4,hitterSb
2022,65905,최승민,NC,N,Y,44,34,0.3235294117647059,0.324,0.324,0.648,78.8,0,3,19,11,0,0,0,7,6,,,-0.508,-0.04,hitterSb
2022,71837,김강민,SSG,Y,Y,84,178,0.30337078651685395,0.375,0.449,0.824,132.3,5,18,24,54,11,0,18,39,1,,,0.529,1.42,hitterWpa
2022,52806,라가레스,SSG,N,Y,49,181,0.3149171270718232,0.362,0.464,0.826,127.4,6,32,24,57,9,0,14,18,3,,,0.262,1.3599999999999999,hitterWpa
2022,64906,강민국,키움,Y,Y,3,3,0.0,0.25,0.0,0.25,-5.0,0,1,0,0,0,0,1,1,0,,,0.236,-0.08,hitterWpa
2022,68805,최상민,SSG,N,Y,27,14,0.07142857142857142,0.235,0.071,0.306,62.7,0,1,3,1,0,0,3,4,3,,,0.231,-0.02,hitterWpa
2022,50293,양찬열,두산,N,Y,41,82,0.24390243902439024,0.333,0.402,0.735,111.4,3,12,15,20,4,0,11,23,0,,,0.155,0.4,hitterWpa
2022,52705,유상빈,한화,N,Y,17,46,0.32608695652173914,0.319,0.435,0.754,92.9,0,4,3,15,5,0,0,11,0,,,0.152,-0.01,hitterWpa
2022,78361,전민수,NC,Y,Y,20,40,0.275,0.293,0.325,0.618,83.0,0,2,3,11,2,0,1,14,0,,,0.143,0.19,hitterWpa
2022,69203,송승환,두산,Y,Y,11,28,0.25,0.25,0.393,0.643,75.1,1,4,3,7,1,0,0,7,0,,,0.138,-0.06,hitterWpa
2022,77248,오재원,두산,Y,Y,18,29,0.1724137931034483,0.194,0.241,0.435,8.3,0,4,2,5,2,0,1,9,1,,,0.138,-0.19,hitterWpa
2022,64011,안승한,두산,Y,Y,30,36,0.3333333333333333,0.368,0.417,0.785,120.2,0,8,5,12,3,0,2,12,0,,,0.133,0.4,hitterWpa
2022,61353,고종욱,KIA,N,Y,62,106,0.2830188679245283,0.327,0.425,0.752,110.7,2,14,13,30,7,1,7,21,1,,,0.126,0.52,hitterWpa
2022,69207,김태근,두산,N,Y,2,4,0.5,0.667,0.75,1.417,319.1,0,2,0,2,1,0,1,1,0,,,0.119,0.13,hitterWpa
2022,68466,이태훈,삼성,N,Y,10,17,0.17647058823529413,0.222,0.176,0.398,-0.3,0,0,2,3,0,0,1,6,0,,,0.098,-0.14,hitterWpa
2022,50007,문상준,KT,N,Y,2,3,0.3333333333333333,0.333,0.667,1.0,164.1,0,0,0,1,1,0,0,2,0,,,0.071,0.04,hitterWpa
2022,69428,이병헌,삼성,N,Y,3,4,0.75,0.75,1.0,1.75,420.9,0,1,1,3,1,0,0,1,0,,,0.063,0.21,hitterWpa
2022,67609,박정우,KIA,N,Y,16,3,0.3333333333333333,0.333,0.333,0.666,84.6,0,2,2,1,0,0,0,1,0,,,0.046,-0.02,hitterWpa
2022,51604,김선우,KIA,N,Y,3,3,0.3333333333333333,0.5,0.333,0.833,168.4,0,0,1,1,0,0,0,0,0,,,0.043,0.05,hitterWpa
2022,69706,허관회,한화,N,Y,15,23,0.21739130434782608,0.25,0.304,0.554,64.6,0,1,3,5,2,0,1,7,1,,,0.037,-0.01,hitterWpa
2022,64499,김재현,SSG,Y,Y,18,18,0.2222222222222222,0.222,0.278,0.5,41.8,0,4,2,4,1,0,0,3,0,,,0.036,-0.1,hitterWpa
2022,64213,최용제,두산,Y,Y,1,0,0.0,1.0,0.0,0.0,422.5,0,0,0,0,0,0,0,0,0,,,0.033,0.04,hitterWpa
2022,67202,박유연,두산,N,Y,13,17,0.23529411764705882,0.316,0.235,0.551,62.4,0,2,0,4,0,0,1,5,0,,,0.027,-0.02,hitterWpa
2022,65207,신민재,LG,N,Y,14,3,0.0,0.0,0.0,0.0,-137.3,0,0,2,0,0,0,0,0,2,,,0.025,-0.13,hitterWpa
2022,51640,권다결,KIA,N,Y,2,2,0.5,0.5,0.5,1.0,196.4,0,1,0,1,0,0,0,0,0,,,0.022,0.03,hitterWpa
2022,51269,강현구,두산,N,Y,3,3,0.3333333333333333,0.6,0.333,0.933,216.8,0,0,0,1,0,0,1,0,0,,,0.013,-0.02,hitterWpa
2022,64115,장준원,KT,N,Y,35,57,0.24561403508771928,0.283,0.439,0.722,90.1,3,10,7,14,2,0,3,17,1,,,0.007,0.34,hitterWpa
2022,51009,전진영,KT,N,Y,4,3,0.3333333333333333,0.333,0.333,0.666,80.4,0,1,0,1,0,0,0,0,0,,,0.004,0.0,hitterWpa
2022,66710,강상원,한화,N,Y,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWpa
2022,79358,강윤구,롯데,Y,Y,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWpa
2022,68069,고명성,KT,Y,Y,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWpa
2022,72523,고효준,SSG,N,Y,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWpa
2022,63543,구승민,롯데,N,Y,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWpa
2022,77263,김강률,두산,N,Y,5,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWpa
2022,63920,김준완,키움,Y,Y,111,317,0.19242902208201892,0.339,0.246,0.585,74.7,1,28,43,61,10,2,64,71,1,,,-1.881,0.67,hitterBb
2022,78288,최재훈,한화,N,Y,114,364,0.22252747252747251,0.339,0.302,0.641,86.8,5,30,38,81,14,0,44,65,1,,,-2.3810000000000002,1.6600000000000001,hitterBb
2022,63257,김인태,두산,N,Y,83,235,0.24680851063829787,0.366,0.336,0.702,117.8,5,25,25,58,6,0,41,47,1,,,-0.728,1.23,hitterBb
2023,67304,김혜성,키움,N,Y,137,556,0.3345323741007194,0.396,0.446,0.842,142.2,7,57,104,186,29,6,57,77,25,,,0.154,6.12,hitterWar
2023,66108,홍창기,LG,N,Y,141,524,0.3320610687022901,0.444,0.412,0.856,157.3,1,65,109,174,35,2,88,83,23,,,2.763,6.01,hitterWar
2023,53123,오스틴,LG,N,Y,139,520,0.31346153846153846,0.376,0.517,0.893,158.5,23,95,87,163,29,4,53,75,7,,,0.982,5.57,hitterWar
2023,69737,노시환,한화,N,Y,131,514,0.29766536964980544,0.388,0.541,0.929,154.3,31,101,85,153,30,1,74,118,2,,,3.015,5.33,hitterWar
2023,76232,양의지,두산,N,Y,129,439,0.3052391799544419,0.396,0.474,0.87,145.8,17,68,56,134,23,0,57,56,8,,,0.058,5.26,hitterWar
2023,79215,박건우,NC,N,Y,130,458,0.31877729257641924,0.397,0.48,0.877,150.4,12,85,70,146,34,2,56,71,7,,,0.838,4.97,hitterWar
2023,62404,구자욱,삼성,N,Y,119,453,0.3355408388520971,0.407,0.494,0.901,145.7,11,71,65,152,37,1,53,81,12,,,1.873,4.96,hitterWar
2023,53827,에레디아,SSG,N,Y,122,473,0.32346723044397463,0.385,0.461,0.846,140.3,12,76,76,153,29,0,39,75,12,,,1.738,4.93,hitterWar
2023,77532,손아섭,NC,N,Y,140,551,0.3393829401088929,0.393,0.443,0.836,139.9,5,65,97,187,36,3,50,67,14,,,0.827,4.87,hitterWar
2023,72443,최형우,KIA,N,Y,121,431,0.30162412993039445,0.4,0.487,0.887,153.4,17,81,64,130,27,1,65,83,0,,,2.2560000000000002,4.78,hitterWar
2023,75847,최정,SSG,N,Y,128,471,0.29723991507430997,0.388,0.548,0.936,147.1,29,87,94,140,31,0,59,87,7,,,1.126,4.77,hitterWar
2023,79231,정수빈,두산,N,Y,137,498,0.28714859437751006,0.375,0.371,0.746,117.6,2,33,75,143,14,11,64,63,39,,,-0.771,4.63,hitterWar
2023,78513,전준우,롯데,N,Y,138,493,0.31237322515212984,0.381,0.471,0.852,136.6,17,77,80,154,21,3,52,65,9,,,0.833,4.52,hitterWar
2023,62947,나성범,KIA,N,Y,58,222,0.36486486486486486,0.427,0.671,1.098,212.2,18,57,51,81,12,1,26,36,0,,,1.7810000000000001,4.5,hitterWar
2023,52009,알포드,KT,N,Y,133,491,0.2892057026476578,0.356,0.456,0.812,128.8,15,70,83,142,31,3,47,140,17,,,-0.724,4.0,hitterWar
2023,52630,소크라테스,KIA,N,Y,142,547,0.2851919561243144,0.344,0.463,0.807,122.8,20,96,91,156,31,3,52,80,15,,,0.238,3.7,hitterWar
2023,79109,오지환,LG,N,Y,126,422,0.2677725118483412,0.371,0.396,0.767,122.2,8,62,65,113,24,3,64,82,16,,,-0.042,3.63,hitterWar
2023,64646,박찬호,KIA,N,Y,130,452,0.3008849557522124,0.356,0.378,0.734,114.5,3,52,73,136,18,4,40,56,30,,,-0.344,3.58,hitterWar
2023,78603,김선빈,KIA,N,Y,119,419,0.3198090692124105,0.381,0.358,0.739,117.6,0,48,41,134,16,0,38,26,3,,,-0.35,3.54,hitterWar
2023,53211,로하스,두산,N,Y,122,403,0.2531017369727047,0.345,0.474,0.819,137.7,19,65,52,102,24,4,55,68,0,,,-0.027,3.52,hitterWar
2023,62907,박민우,NC,N,Y,124,452,0.3163716814159292,0.381,0.405,0.786,122.6,2,46,76,143,20,7,40,57,26,,,-0.265,3.49,hitterWar
2023,67341,이정후,키움,N,Y,86,330,0.3181818181818182,0.406,0.455,0.861,131.1,6,45,50,105,23,2,49,23,6,,,0.254,3.4699999999999998,hitterWar
2023,68119,문성주,LG,N,Y,136,449,0.29398663697104677,0.392,0.372,0.764,131.1,2,57,77,132,21,4,67,34,24,,,-1.5270000000000001,3.41,hitterWar
2023,74540,강민호,삼성,N,Y,125,434,0.2903225806451613,0.366,0.445,0.811,116.3,16,77,60,126,19,0,49,65,6,,,-0.03,3.38,hitterWar
2023,79192,채은성,한화,N,Y,137,521,0.2629558541266795,0.351,0.428,0.779,119.5,23,84,71,137,17,0,52,102,0,,,0.197,3.35,hitterWar
2023,66657,이진영,한화,N,Y,121,358,0.24860335195530725,0.344,0.394,0.738,116.8,10,50,57,89,22,0,53,127,5,,,0.58,3.32,hitterWar
2023,51463,피렐라,삼성,N,Y,139,557,0.28545780969479356,0.339,0.425,0.764,113.3,16,80,66,159,28,1,42,69,6,,,-1.881,3.32,hitterWar
2023,75125,박병호,KT,Y,Y,132,431,0.28306264501160094,0.357,0.443,0.8,126.9,18,87,53,122,15,0,46,114,2,,,1.127,3.27,hitterWar
2023,53955,마틴,NC,N,Y,118,435,0.2827586206896552,0.36,0.455,0.815,122.3,17,90,55,123,20,2,57,107,15,,,-0.244,3.2,hitterWar
2023,69102,문보경,LG,N,Y,131,469,0.3006396588486141,0.377,0.448,0.825,133.7,10,72,77,141,29,5,58,83,9,,,-0.136,3.15,hitterWar
2023,64153,양석환,두산,N,Y,140,524,0.28053435114503816,0.333,0.454,0.787,122.1,21,89,73,147,28,0,41,133,4,,,-0.204,3.09,hitterWar
2023,79608,안치홍,롯데,N,Y,121,425,0.2917647058823529,0.374,0.4,0.774,112.1,8,63,57,124,20,1,49,53,3,,,0.381,3.04,hitterWar
2023,79365,박동원,LG,N,Y,130,409,0.24938875305623473,0.334,0.443,0.777,118.4,20,75,54,102,17,1,49,90,0,,,-0.448,2.9699999999999998,hitterWar
2023,67893,박성한,SSG,N,Y,128,459,0.2657952069716776,0.347,0.366,0.713,103.0,9,47,53,122,19,0,58,56,4,,,-0.112,2.9699999999999998,hitterWar
2023,51817,추신수,SSG,Y,Y,112,382,0.253926701570681,0.379,0.398,0.777,124.1,12,41,65,97,17,1,65,79,6,,,-0.53,2.81,hitterWar
2023,52605,김도영,KIA,N,Y,84,340,0.3029411764705882,0.371,0.453,0.824,133.3,7,47,72,103,20,5,38,62,25,,,-0.397,2.74,hitterWar
2023,79402,김상수,KT,N,Y,129,443,0.2708803611738149,0.353,0.339,0.692,100.9,3,56,58,120,19,1,55,68,5,,,-1.302,2.71,hitterWar
2023,76290,김현수,LG,N,Y,133,488,0.2930327868852459,0.364,0.383,0.747,114.3,6,88,53,143,22,2,58,53,2,,,0.399,2.6,hitterWar
2023,78548,장성우,KT,N,Y,131,410,0.28780487804878047,0.351,0.422,0.773,110.5,11,65,37,118,22,0,42,70,1,,,-0.849,2.5300000000000002,hitterWar
2023,78288,최재훈,한화,N,Y,125,327,0.24770642201834864,0.392,0.294,0.686,105.0,1,33,23,81,12,0,56,48,1,,,-1.113,2.46,hitterWar
2023,63963,권희동,NC,N,Y,96,309,0.284789644012945,0.388,0.405,0.793,129.0,7,63,33,88,16,0,49,50,2,,,0.696,2.44,hitterWar
2023,76313,황재균,KT,Y,Y,109,407,0.29484029484029484,0.366,0.413,0.779,118.3,6,49,62,120,26,2,45,64,3,,,0.795,2.34,hitterWar
2023,64166,배정대,KT,N,Y,97,311,0.2765273311897106,0.356,0.347,0.703,96.3,2,38,48,86,16,0,38,76,13,,,0.083,2.25,hitterWar
2023,53327,도슨,키움,N,Y,57,229,0.33624454148471616,0.398,0.454,0.852,150.0,3,29,37,77,14,2,18,41,9,,,0.628,2.24,hitterWar
2023,50854,최지훈,SSG,N,Y,117,462,0.2683982683982684,0.315,0.357,0.672,94.4,2,30,65,124,19,8,29,50,21,,,-2.678,2.22,hitterWar
2023,61102,유강남,롯데,N,Y,121,352,0.26136363636363635,0.342,0.384,0.726,105.8,10,55,45,92,13,0,37,64,1,,,-0.367,2.21,hitterWar
2023,50458,김지찬,삼성,N,Y,99,291,0.2920962199312715,0.408,0.33,0.738,117.4,1,18,59,85,4,2,48,36,13,,,-0.535,2.2,hitterWar
2023,64560,이창진,KIA,N,Y,104,244,0.27049180327868855,0.362,0.389,0.751,122.3,4,29,35,66,11,3,34,44,9,,,-1.329,2.19,hitterWar
2023,63260,이우성,KIA,N,Y,126,355,0.30140845070422534,0.363,0.417,0.78,113.1,8,58,39,107,17,0,31,81,8,,,0.591,2.18,hitterWar
2023,62931,노진혁,롯데,N,Y,113,334,0.25748502994011974,0.347,0.377,0.724,100.6,4,51,43,86,26,1,45,84,7,,,1.116,2.14,hitterWar
2023,76267,최주환,SSG,N,Y,134,426,0.2347417840375587,0.31,0.432,0.742,92.5,20,63,48,100,24,0,44,94,0,,,0.087,1.88,hitterOps
2023,64004,김민혁,KT,N,Y,113,397,0.2972292191435768,0.356,0.385,0.741,111.1,3,41,68,118,20,3,36,48,11,,,-0.537,1.8599999999999999,hitterOps
2023,52415,이재현,삼성,N,Y,143,458,0.24890829694323144,0.33,0.378,0.708,89.8,12,60,61,114,19,2,52,89,5,,,-1.268,1.95,hitterOps
2023,62415,박해민,LG,N,Y,144,485,0.2845360824742268,0.348,0.359,0.707,98.9,6,59,80,138,14,2,45,74,26,,,-1.927,1.92,hitterOps
2023,63123,강승호,두산,N,Y,127,419,0.2649164677804296,0.316,0.387,0.703,106.5,7,59,51,111,18,6,27,110,13,,,-1.405,1.6,hitterOps
2023,79240,허경민,두산,N,Y,130,429,0.2680652680652681,0.328,0.375,0.703,95.9,7,48,44,115,23,1,35,26,9,,,-1.688,1.38,hitterOps
2023,53764,문현빈,한화,N,Y,137,428,0.26635514018691586,0.324,0.362,0.686,88.3,5,49,47,114,22,2,33,84,5,,,-1.45,1.22,hitterOps
2023,78224,김재환,두산,N,Y,132,405,0.21975308641975308,0.343,0.331,0.674,97.9,10,46,40,89,15,0,72,100,3,,,0.212,1.51,hitterOps
2023,51417,김현준,삼성,N,Y,109,433,0.2748267898383372,0.327,0.346,0.673,88.8,3,46,62,119,10,6,30,84,5,,,-1.4729999999999999,1.49,hitterOps
2023,51907,김주원,NC,N,Y,127,403,0.23325062034739455,0.328,0.34,0.668,84.9,10,54,56,94,9,2,44,106,15,,,-1.5230000000000001,1.11,hitterOps
2023,53554,김민석,롯데,N,Y,129,400,0.255,0.314,0.338,0.652,73.5,3,39,53,102,24,0,31,112,16,,,-3.365,0.87,hitterOps
2023,62234,류지혁,삼성,N,Y,132,455,0.2681318681318681,0.34,0.31,0.65,82.8,2,45,63,122,11,1,46,73,26,,,-3.6470000000000002,1.42,hitterOps
2023,68743,정은원,한화,N,Y,122,388,0.22164948453608246,0.333,0.268,0.601,77.5,2,30,50,86,12,0,62,73,6,,,-2.009,0.86,hitterOps
2023,75334,오재일,삼성,Y,Y,106,315,0.20317460317460317,0.302,0.356,0.658,74.0,11,54,31,64,15,0,43,110,1,,,0.362,0.04,hitterHr
2023,64007,문상철,KT,N,Y,112,304,0.2598684210526316,0.298,0.414,0.712,93.3,9,46,30,79,20,0,16,81,3,,,0.332,0.8,hitterHr
2023,53716,윌리엄스,한화,N,Y,68,258,0.2441860465116279,0.275,0.403,0.678,90.8,9,45,29,63,14,0,8,63,1,,,-0.746,0.62,hitterHr
2023,68050,강백호,KT,N,Y,71,238,0.2647058823529412,0.347,0.416,0.763,103.8,8,39,32,63,10,1,31,55,3,,,-1.215,1.16,hitterHr
2023,77564,김민성,LG,N,Y,112,273,0.2490842490842491,0.326,0.377,0.703,98.9,8,41,34,68,11,0,25,58,2,,,-2.075,1.21,hitterHr
2023,51344,김휘집,키움,N,Y,110,369,0.24932249322493225,0.338,0.374,0.712,100.7,8,51,46,92,22,0,48,97,0,,,-1.954,1.6099999999999999,hitterHr
2023,66715,김인환,한화,N,Y,112,325,0.2246153846153846,0.301,0.338,0.639,71.2,7,42,34,73,16,0,35,91,1,,,-1.829,-0.21,hitterHr
2023,69727,변우혁,KIA,N,Y,83,200,0.225,0.314,0.35,0.664,84.1,7,24,23,45,4,0,23,74,0,,,-0.458,0.27,hitterHr
2023,60558,오태곤,SSG,N,Y,123,272,0.23897058823529413,0.293,0.375,0.668,79.6,7,28,37,65,14,1,18,67,20,,,-0.982,1.0,hitterHr
2023,69813,하재훈,SSG,N,Y,77,201,0.3034825870646766,0.374,0.468,0.842,127.6,7,35,35,61,10,1,19,53,11,,,-0.19,2.04,hitterHr
2023,62895,한유섬,SSG,N,Y,109,333,0.2732732732732733,0.355,0.393,0.748,109.7,7,55,29,91,15,2,34,81,2,,,0.496,1.8599999999999999,hitterHr
2023,62934,김성욱,NC,N,Y,93,179,0.22346368715083798,0.303,0.38,0.683,93.8,6,16,28,40,10,0,16,63,6,,,-1.004,0.63,hitterHr
2023,65357,송성문,키움,N,Y,104,388,0.26288659793814434,0.325,0.358,0.683,85.3,5,60,43,102,16,3,39,38,1,,,-1.67,0.67,hitterRbi
2023,66209,조수행,두산,N,Y,126,219,0.2191780821917808,0.298,0.251,0.549,68.3,1,17,41,48,2,1,23,38,26,,,-1.231,0.04,hitterGameCount
2023,62802,박승욱,롯데,N,Y,123,290,0.28620689655172415,0.364,0.369,0.733,97.4,0,30,37,83,18,3,35,87,15,,,-0.909,1.62,hitterGameCount
2023,62864,김민식,SSG,N,Y,122,266,0.21804511278195488,0.302,0.316,0.618,65.4,5,34,28,58,9,1,31,57,0,,,-2.037,0.5,hitterGameCount
2023,65207,신민재,LG,N,Y,122,282,0.2765957446808511,0.344,0.309,0.653,88.2,0,28,47,78,5,2,29,34,37,,,-0.792,0.96,hitterGameCount
2023,67449,김성윤,삼성,N,Y,101,245,0.3142857142857143,0.354,0.404,0.758,107.4,2,28,40,77,4,6,14,35,20,,,-0.042,1.58,hitterSb
2023,50202,안권수,롯데,N,Y,95,268,0.26865671641791045,0.341,0.321,0.662,89.2,2,29,42,72,6,1,30,40,16,,,-1.003,1.15,hitterSb
2023,68700,이원석,한화,N,Y,81,116,0.1896551724137931,0.319,0.216,0.535,75.3,0,8,20,22,1,1,21,33,13,,,-1.721,0.52,hitterSb
2023,66606,최원준,KIA,N,Y,67,239,0.25523012552301255,0.341,0.331,0.672,104.6,1,23,37,61,11,2,31,39,13,,,-0.368,0.72,hitterSb
2023,67207,이유찬,두산,N,Y,104,210,0.24285714285714285,0.316,0.31,0.626,80.4,1,16,31,51,7,2,20,51,12,,,-1.2610000000000001,0.09,hitterSb
2023,65703,이도윤,한화,N,Y,106,309,0.2524271844660194,0.302,0.317,0.619,67.8,1,13,36,78,13,2,18,55,11,,,-2.204,0.59,hitterSb
2023,50500,황성빈,롯데,N,Y,74,170,0.21176470588235294,0.268,0.265,0.533,39.2,0,8,22,36,5,2,12,27,9,,,-1.464,-0.69,hitterSb
2023,69517,고승민,롯데,N,Y,94,255,0.2235294117647059,0.331,0.318,0.649,78.1,2,24,35,57,14,2,42,64,8,,,-1.282,0.23,hitterSb
2023,65905,최승민,LG,N,Y,38,14,0.07142857142857142,0.133,0.071,0.204,-10.5,0,1,10,1,0,0,1,4,8,,,-0.182,-0.18,hitterSb
2023,67006,안치영,KT,N,Y,76,124,0.2903225806451613,0.331,0.331,0.662,87.3,0,9,20,36,3,1,6,35,7,,,-1.163,0.36,hitterSb
2023,50350,러셀,키움,N,Y,59,220,0.2863636363636364,0.339,0.4,0.739,112.7,4,42,20,63,11,1,17,39,1,,,0.86,1.62,hitterWpa
2023,50167,이주형,키움,N,Y,69,215,0.32558139534883723,0.39,0.507,0.897,146.8,6,36,32,70,13,4,19,53,3,,,0.519,2.14,hitterWpa
2023,64340,임지열,키움,N,Y,72,212,0.25943396226415094,0.352,0.368,0.72,106.5,5,35,22,55,8,0,28,64,1,,,0.412,1.03,hitterWpa
2023,66928,박준영,두산,Y,Y,51,127,0.2283464566929134,0.29,0.417,0.707,97.3,4,17,16,29,8,2,9,53,2,,,0.369,0.43,hitterWpa
2023,66917,김찬형,SSG,Y,Y,36,48,0.22916666666666666,0.275,0.354,0.629,72.2,1,5,6,11,3,0,2,10,0,,,0.304,-0.01,hitterWpa
2023,68407,공민규,삼성,N,Y,22,31,0.1935483870967742,0.242,0.29,0.532,35.6,0,2,0,6,1,1,2,13,0,,,0.26,-0.11,hitterWpa
2023,67609,박정우,KIA,N,Y,21,9,0.3333333333333333,0.333,0.333,0.666,28.5,0,0,2,3,0,0,0,1,0,,,0.235,-0.07,hitterWpa
2023,68518,정보근,롯데,N,Y,55,81,0.3333333333333333,0.433,0.469,0.902,148.6,1,13,11,27,6,1,14,13,1,,,0.219,1.21,hitterWpa
2023,61186,이천웅,LG,N,Y,4,3,1.0,1.0,1.0,2.0,528.4,0,1,0,3,0,0,0,0,0,,,0.195,0.16,hitterWpa
2023,50820,전의산,SSG,N,Y,56,134,0.20149253731343283,0.294,0.336,0.63,71.1,4,21,11,27,6,0,15,40,0,,,0.106,-0.15,hitterWpa
2023,52547,렉스,롯데,N,Y,55,203,0.24630541871921183,0.338,0.345,0.683,84.7,4,30,20,50,4,2,28,54,0,,,0.105,0.26,hitterWpa
2023,50600,홍종표,KIA,N,Y,40,7,0.0,0.364,0.0,0.364,41.5,0,0,10,0,0,0,3,1,0,,,0.083,0.02,hitterWpa
2023,52305,박수종,키움,N,Y,23,45,0.4222222222222222,0.46,0.533,0.993,204.5,0,3,7,19,1,2,3,6,0,,,0.073,0.88,hitterWpa
2023,68504,이호연,KT,N,Y,85,212,0.2783018867924528,0.339,0.354,0.693,94.6,3,17,28,59,5,1,16,41,4,,,0.068,0.59,hitterWpa
2023,50204,박지훈,두산,N,Y,22,19,0.21052631578947367,0.286,0.263,0.549,56.5,0,2,2,4,1,0,2,7,1,,,0.041,-0.01,hitterWpa
