collect_year,player_id,player_name,team,position,is_qualified,games,ab,avg,obp,slg,ops,isop,babip,woba,wrc_plus,hr,rbi,run,hit,h2,h3,bb,hbp,so,sb,wpa,war,season_completion
2023,64610,강한울,삼성,,False,72,212,0.2169811320754717,0.282,0.269,0.551,0.052,0.288,0.261,50.1,0,10,30,46,7,2,20,0,54,1,-2.79,-0.7,1.0
2024,64610,강한울,삼성,,False,18,21,0.0952380952380952,0.091,0.095,0.186,0.0,0.125,0.072,-77.3,0,1,1,2,0,0,0,0,6,0,-0.548,-0.51,1.0
2022,51269,강현구,두산,,False,3,3,0.3333333333333333,0.6,0.333,0.933,0.0,0.333,0.474,216.8,0,0,0,1,0,0,1,1,0,0,0.013,-0.02,1.0
2025,51269,강현구,두산,,False,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.7,0,0,0,0,0,0,0,0,1,0,-0.06,-0.05,1.0
2020,50066,강현우,KT,포수,False,26,30,0.2,0.25,0.367,0.617,0.1669999999999999,0.278,0.268,49.0,1,3,2,6,2,0,2,0,11,0,0.017,-0.09,1.0
2023,50066,강현우,KT,포수,False,53,103,0.1941747572815534,0.245,0.282,0.527,0.0879999999999999,0.224,0.261,53.4,1,11,11,20,6,0,6,1,17,0,-1.235,-0.21,1.0
2024,50066,강현우,KT,포수,False,18,26,0.3076923076923077,0.471,0.462,0.933,0.154,0.467,0.399,133.0,1,8,4,8,1,0,8,0,10,0,0.357,0.27,1.0
2025,50066,강현우,KT,포수,False,40,64,0.1875,0.293,0.25,0.543,0.062,0.22,0.249,42.7,1,8,5,12,1,0,10,0,14,0,-0.272,-0.34,1.0
2026,50066,강현우,KT,포수,False,21,19,0.1578947368421052,0.304,0.158,0.462,0.0,0.231,0.243,34.9,0,0,1,3,0,0,4,0,6,0,-0.216,-0.13,0.757
2013,63563,고도현,롯데,,False,4,4,0.25,0.25,0.25,0.5,0.0,0.5,0.225,0.0,0,1,0,1,0,0,0,0,2,0,0.0,,1.0
2014,63563,고도현,롯데,,False,4,7,0.2857142857142857,0.286,0.286,0.572,0.0,0.4,0.257,0.0,0,1,0,2,0,0,0,0,2,0,-0.2,,1.0
2011,74745,고동진,한화,,False,97,195,0.2512820512820513,0.319,0.344,0.663,0.0929999999999999,0.288,0.309,0.0,3,19,31,49,9,0,15,5,33,3,0.0,,1.0
2012,74745,고동진,한화,,False,110,281,0.2704626334519573,0.367,0.345,0.712,0.0749999999999999,0.317,0.321,0.0,3,29,32,76,12,0,38,5,48,8,0.0,,1.0
2013,74745,고동진,한화,,False,93,312,0.2724358974358974,0.35,0.327,0.677,0.0549999999999999,0.321,0.312,0.0,1,31,31,85,14,0,34,6,54,4,0.0,,1.0
2014,74745,고동진,한화,,False,73,187,0.2406417112299465,0.31,0.283,0.593,0.0419999999999999,0.286,0.271,0.0,1,14,21,45,5,0,18,2,35,0,-0.899,,1.0
2015,74745,고동진,한화,,False,27,59,0.1694915254237288,0.246,0.237,0.483,0.0679999999999999,0.217,0.211,0.0,0,7,5,10,4,0,2,4,13,0,-0.62,,1.0
2016,66805,고메즈,SK,,True,117,456,0.2828947368421052,0.324,0.489,0.813,0.206,0.307,0.356,0.0,21,62,74,129,31,0,25,5,87,16,-0.589,,1.0
2018,68069,고명성,KT,,False,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-129.8,0,0,0,0,0,0,0,0,0,0,-0.01,-0.02,1.0
2019,68069,고명성,KT,,False,30,16,0.125,0.222,0.125,0.347,0.0,0.222,0.18,-13.9,0,0,4,2,0,0,2,0,7,0,-0.355,-0.22,1.0
2021,68069,고명성,KT,,False,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.5,0,0,1,0,0,0,0,0,0,0,-0.002,-0.02,1.0
2022,68069,고명성,KT,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2021,51868,고명준,SSG,내야수,False,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.184,-3.6,0,0,0,0,0,0,0,0,3,0,-0.249,-0.05,1.0
2023,51868,고명준,SSG,내야수,False,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-137.3,0,0,0,0,0,0,0,0,3,0,-0.055,-0.09,1.0
2024,51868,고명준,SSG,내야수,False,106,340,0.25,0.303,0.385,0.688,0.135,0.31,0.321,83.4,11,45,33,85,13,0,25,1,90,3,-1.507,0.23,1.0
2025,51868,고명준,SSG,내야수,True,130,471,0.2781316348195329,0.306,0.433,0.739,0.1549999999999999,0.315,0.328,98.8,17,64,46,131,20,1,20,2,99,2,-2.885,2.01,1.0
2026,51868,고명준,SSG,내야수,False,41,153,0.2810457516339869,0.331,0.51,0.841,0.2289999999999999,0.312,0.358,109.9,9,20,18,43,8,0,12,0,36,1,-0.631,0.65,0.757
2016,66201,고봉재,두산,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2019,69517,고승민,롯데,내야수,False,30,83,0.253012048192771,0.284,0.373,0.657,0.12,0.309,0.293,70.1,0,6,7,21,6,2,4,0,16,0,-0.512,0.25,1.0
2022,69517,고승민,롯데,내야수,False,92,234,0.3162393162393162,0.381,0.453,0.834,0.137,0.377,0.368,130.9,5,30,31,74,15,1,25,0,47,1,0.467,1.92,1.0
2023,69517,고승민,롯데,내야수,False,94,255,0.2235294117647059,0.331,0.318,0.649,0.094,0.285,0.305,78.1,2,24,35,57,14,2,42,1,64,8,-1.282,0.23,1.0
2024,69517,고승민,롯데,내야수,True,120,481,0.3076923076923077,0.358,0.476,0.834,0.1679999999999999,0.338,0.365,108.5,14,87,79,148,27,6,41,1,78,5,-0.198,3.28,1.0
2025,69517,고승민,롯데,내야수,True,121,469,0.2707889125799573,0.35,0.35,0.7,0.0789999999999999,0.319,0.321,91.3,4,45,71,127,21,2,56,3,83,5,-1.478,1.91,1.0
2026,69517,고승민,롯데,내야수,True,74,298,0.2818791946308724,0.34,0.446,0.786,0.164,0.322,0.343,100.7,10,52,50,84,15,2,27,1,61,0,0.641,1.69,0.757
2025,54908,고승완,NC,외야수,False,17,10,0.2,0.273,0.2,0.473,0.0,0.4,0.229,31.8,0,0,5,2,0,0,1,0,5,2,0.025,-0.07,1.0
2010,72214,고영민,두산,"작전,주루코치",False,100,293,0.204778156996587,0.316,0.307,0.623,0.102,0.244,0.296,0.0,6,35,53,60,10,1,34,14,67,11,0.0,,1.0
2011,72214,고영민,두산,"작전,주루코치",False,93,176,0.2102272727272727,0.305,0.301,0.606,0.091,0.272,0.283,0.0,3,16,31,37,5,1,18,7,50,6,0.0,,1.0
2012,72214,고영민,두산,"작전,주루코치",False,58,151,0.2649006622516556,0.335,0.404,0.739,0.139,0.308,0.328,0.0,3,26,33,40,10,1,13,3,28,7,0.0,,1.0
2013,72214,고영민,두산,"작전,주루코치",False,10,14,0.2857142857142857,0.412,0.571,0.983,0.285,0.375,0.402,0.0,1,1,3,4,1,0,3,0,5,1,0.0,,1.0
2014,72214,고영민,두산,"작전,주루코치",False,52,94,0.2872340425531915,0.355,0.34,0.695,0.053,0.338,0.34,0.0,1,7,18,27,2,0,11,0,18,1,-0.037,,1.0
2015,72214,고영민,두산,"작전,주루코치",False,41,67,0.3283582089552239,0.403,0.478,0.881,0.1499999999999999,0.442,0.388,0.0,3,11,13,22,1,0,6,3,22,4,-0.565,,1.0
2016,72214,고영민,두산,"작전,주루코치",False,8,4,0.25,0.4,0.5,0.9,0.25,0.333,0.392,0.0,0,1,1,1,1,0,1,0,1,0,-0.171,,1.0
2024,54344,고영우,키움,내야수,False,94,254,0.2559055118110236,0.329,0.319,0.648,0.063,0.349,0.296,68.5,0,35,21,65,12,2,28,1,71,0,-1.252,-0.57,1.0
2025,54344,고영우,키움,내야수,False,14,23,0.2173913043478261,0.28,0.261,0.541,0.044,0.294,0.277,67.0,0,2,4,5,1,0,2,0,6,0,-0.047,-0.11,1.0
2019,63628,고영창,KIA,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2015,64001,고영표,KT,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2021,64001,고영표,KT,투수,False,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.72,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
2017,67119,고우석,LG,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2019,67119,고우석,LG,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2021,67119,고우석,LG,투수,False,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2022,67119,고우석,LG,투수,False,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.059,0.0,1.0
2023,67119,고우석,LG,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2010,79349,고원준,넥센,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2013,63636,고장혁,KIA,,False,29,11,0.0909090909090909,0.091,0.091,0.182,0.0,0.2,0.082,0.0,0,0,7,1,0,0,0,0,6,2,0.0,,1.0
2014,63636,고장혁,KIA,,False,21,24,0.0833333333333333,0.148,0.167,0.315,0.084,0.105,0.146,0.0,0,1,4,2,2,0,1,1,6,0,-0.444,,1.0
2015,63636,고장혁,KIA,,False,82,52,0.1538461538461538,0.214,0.25,0.464,0.096,0.194,0.223,0.0,1,4,17,8,2,0,4,0,15,7,-0.381,,1.0
2016,63636,고장혁,KIA,,False,63,70,0.2142857142857142,0.313,0.257,0.57,0.043,0.273,0.269,0.0,0,4,18,15,3,0,7,3,15,3,-0.802,,1.0
2017,63636,고장혁,KIA,,False,67,38,0.2368421052631578,0.231,0.316,0.547,0.079,0.3,0.228,19.6,0,3,13,9,3,0,0,0,9,0,-0.101,-0.22,1.0
2019,63636,고장혁,KIA,,False,22,31,0.2258064516129032,0.25,0.29,0.54,0.0639999999999999,0.304,0.27,61.1,0,3,2,7,0,1,0,1,8,0,-0.147,-0.3,1.0
2020,63636,고장혁,KIA,,False,7,13,0.2307692307692307,0.231,0.231,0.462,0.0,0.375,0.208,13.1,0,0,0,3,0,0,0,0,5,0,-0.298,-0.1,1.0
2011,61353,고종욱,넥센,외야수,False,54,105,0.2476190476190476,0.279,0.4,0.679,0.152,0.316,0.3,0.0,1,9,12,26,5,4,5,0,26,7,0.0,,1.0
2014,61353,고종욱,넥센,외야수,False,8,12,0.0,0.143,0.0,0.143,0.0,0.0,0.234,0.0,0,0,2,0,0,0,2,0,4,1,-0.125,,1.0
2015,61353,고종욱,넥센,외야수,False,119,407,0.3095823095823096,0.358,0.464,0.822,0.154,0.366,0.367,0.0,10,51,81,126,25,4,25,6,81,22,-0.25,,1.0
2016,61353,고종욱,넥센,외야수,True,133,527,0.333965844402277,0.37,0.455,0.825,0.121,0.399,0.37,0.0,8,72,92,176,22,9,28,5,103,28,3.83,,1.0
2017,61353,고종욱,넥센,외야수,True,123,426,0.312206572769953,0.349,0.462,0.811,0.15,0.381,0.355,90.0,8,54,70,133,24,8,22,3,92,16,-0.072,1.21,1.0
2018,61353,고종욱,넥센,외야수,False,102,330,0.2787878787878788,0.309,0.4,0.709,0.121,0.371,0.317,69.6,6,54,47,92,22,0,15,1,96,17,0.481,-0.04,1.0
2019,61353,고종욱,SK,외야수,True,137,492,0.3231707317073171,0.347,0.421,0.768,0.0979999999999999,0.388,0.347,117.1,3,56,76,159,25,7,18,1,89,31,0.747,2.9,1.0
2020,61353,고종욱,SK,외야수,False,92,272,0.2830882352941176,0.319,0.371,0.69,0.088,0.344,0.319,80.9,3,26,24,77,9,3,14,1,55,1,-1.636,0.26,1.0
2021,61353,고종욱,SSG,외야수,False,88,180,0.2666666666666666,0.323,0.328,0.651,0.061,0.307,0.308,84.0,2,18,25,48,5,0,16,0,30,2,-1.088,0.17,1.0
2022,61353,고종욱,KIA,외야수,False,62,106,0.2830188679245283,0.327,0.425,0.752,0.142,0.337,0.334,110.7,2,14,13,30,7,1,7,0,21,1,0.126,0.52,1.0
2023,61353,고종욱,KIA,외야수,False,114,270,0.2962962962962963,0.329,0.393,0.722,0.097,0.365,0.338,111.4,3,39,35,80,17,0,14,0,58,2,-0.46,1.48,1.0
2024,61353,고종욱,KIA,외야수,False,28,32,0.25,0.333,0.406,0.739,0.156,0.28,0.354,106.6,1,4,3,8,2,0,4,0,6,0,0.137,0.14,1.0
2025,61353,고종욱,KIA,외야수,False,46,115,0.2956521739130434,0.317,0.391,0.708,0.095,0.316,0.313,88.1,3,16,13,34,2,0,5,0,17,2,-0.507,0.42,1.0
2026,61353,고종욱,KIA,외야수,False,19,21,0.1428571428571428,0.269,0.143,0.412,0.0,0.176,0.216,19.3,0,4,0,3,0,0,3,1,5,1,-0.094,-0.17,0.757
2026,56949,고준휘,NC,외야수,False,25,45,0.2222222222222222,0.286,0.378,0.664,0.156,0.25,0.331,95.1,2,8,4,10,1,0,2,2,11,1,-0.368,-0.02,0.757
2010,78248,고창성,두산,,False,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2014,78248,고창성,NC,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2015,78248,고창성,NC,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2018,78248,고창성,KT,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2010,72523,고효준,SK,,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2015,72523,고효준,SK,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2017,72523,고효준,KIA,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2019,72523,고효준,롯데,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2020,72523,고효준,롯데,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2022,72523,고효준,SSG,,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2023,72523,고효준,SSG,,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2025,72523,고효준,두산,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2019,68407,공민규,삼성,,False,28,53,0.2452830188679245,0.333,0.434,0.767,0.189,0.313,0.353,100.6,3,6,4,13,1,0,6,1,18,0,0.002,0.28,1.0
2022,68407,공민규,삼성,,False,15,19,0.1578947368421052,0.227,0.158,0.385,0.0,0.3,0.19,-0.6,0,2,0,3,0,0,1,1,10,0,-0.235,-0.28,1.0
2023,68407,공민규,삼성,,False,22,31,0.1935483870967742,0.242,0.29,0.532,0.0959999999999999,0.333,0.238,35.6,0,2,0,6,1,1,2,0,13,0,0.26,-0.11,1.0
2024,68407,공민규,삼성,,False,12,14,0.0714285714285714,0.235,0.286,0.521,0.2149999999999999,0.0,0.245,26.5,1,2,1,1,0,0,1,2,9,0,-0.102,-0.15,1.0
2024,53609,곽도규,KIA,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2023,53506,구드럼,롯데,내야수,False,50,173,0.2947976878612717,0.373,0.387,0.76,0.092,0.389,0.344,108.7,0,28,16,51,14,1,23,1,46,0,-0.522,0.49,1.0
2019,69100,구본혁,LG,내야수,False,57,85,0.1764705882352941,0.245,0.224,0.469,0.048,0.206,0.237,54.3,1,6,10,15,1,0,6,2,17,2,-0.714,-0.24,1.0
2020,69100,구본혁,LG,내야수,False,125,86,0.1627906976744186,0.242,0.221,0.463,0.0579999999999999,0.194,0.232,42.0,1,7,20,14,0,1,7,2,18,0,-0.391,-0.49,1.0
2021,69100,구본혁,LG,내야수,False,123,38,0.131578947368421,0.205,0.184,0.389,0.0519999999999999,0.152,0.2,12.1,0,3,10,5,2,0,3,1,7,0,-0.241,-0.01,1.0
2024,69100,구본혁,LG,내야수,False,133,339,0.2566371681415929,0.335,0.327,0.662,0.07,0.293,0.307,79.6,2,43,48,87,14,2,38,4,51,8,-1.217,0.68,1.0
2025,69100,구본혁,LG,내야수,False,131,343,0.2857142857142857,0.364,0.353,0.717,0.067,0.326,0.331,105.0,1,38,41,98,16,2,36,6,44,10,-1.155,2.11,1.0
2026,69100,구본혁,LG,내야수,False,101,235,0.2808510638297872,0.341,0.311,0.652,0.0299999999999999,0.328,0.298,76.1,0,18,27,66,7,0,20,2,35,3,-1.09,0.37,0.757
2018,63543,구승민,롯데,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2019,63543,구승민,롯데,투수,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2020,63543,구승민,롯데,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2022,63543,구승민,롯데,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2025,63543,구승민,롯데,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2015,62404,구자욱,삼성,외야수,True,116,410,0.348780487804878,0.417,0.534,0.951,0.185,0.407,0.42,0.0,11,57,97,143,33,5,45,6,79,17,1.066,,1.0
2016,62404,구자욱,삼성,외야수,True,108,428,0.3434579439252336,0.42,0.547,0.967,0.204,0.379,0.425,0.0,14,77,105,147,19,13,55,5,68,10,3.691,,1.0
2017,62404,구자욱,삼성,외야수,True,144,564,0.3102836879432624,0.383,0.527,0.91,0.217,0.371,0.399,123.8,21,107,108,175,39,10,63,10,138,10,1.645,5.75,1.0
2018,62404,구자욱,삼성,외야수,True,116,478,0.3326359832635983,0.392,0.533,0.925,0.2,0.397,0.403,117.8,20,84,100,159,26,5,43,5,110,10,2.876,5.22,1.0
2019,62404,구자욱,삼성,외야수,True,122,475,0.2673684210526316,0.327,0.444,0.771,0.177,0.296,0.347,96.6,15,71,66,127,27,6,38,7,88,11,-0.259,3.45,1.0
2020,62404,구자욱,삼성,외야수,True,118,446,0.3071748878923767,0.385,0.478,0.863,0.1709999999999999,0.355,0.382,105.0,15,78,70,137,27,2,51,8,91,19,2.426,4.18,1.0
2021,62404,구자욱,삼성,외야수,True,139,543,0.3057090239410681,0.361,0.519,0.88,0.213,0.331,0.385,130.0,22,88,107,166,30,10,48,6,98,27,1.255,5.33,1.0
2022,62404,구자욱,삼성,외야수,False,99,409,0.293398533007335,0.34,0.401,0.741,0.108,0.357,0.332,101.0,5,38,69,120,23,3,27,3,84,11,-1.225,1.86,1.0
2023,62404,구자욱,삼성,외야수,True,119,453,0.3355408388520971,0.407,0.494,0.901,0.1579999999999999,0.387,0.396,145.7,11,71,65,152,37,1,53,4,81,12,1.873,4.96,1.0
2024,62404,구자욱,삼성,외야수,True,129,493,0.3427991886409736,0.417,0.627,1.044,0.284,0.346,0.445,151.6,33,115,92,169,39,1,55,12,73,13,4.768,6.17,1.0
2025,62404,구자욱,삼성,외야수,True,142,529,0.3194706994328922,0.402,0.516,0.918,0.197,0.351,0.406,142.9,19,96,106,169,43,2,73,5,91,4,3.041,5.1,1.0
2026,62404,구자욱,삼성,외야수,True,86,328,0.3567073170731707,0.425,0.564,0.989,0.2069999999999999,0.391,0.43,152.4,13,81,67,117,21,4,39,3,53,4,2.1,3.59,0.757
2016,65933,구창모,NC,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2012,79290,국해성,두산,,False,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0.0,,1.0
2015,79290,국해성,두산,,False,11,20,0.2,0.28,0.4,0.68,0.2,0.188,0.276,0.0,1,5,6,4,1,0,2,1,5,0,-0.294,,1.0
2016,79290,국해성,두산,,False,58,151,0.2781456953642384,0.368,0.43,0.798,0.1519999999999999,0.339,0.359,0.0,4,24,28,42,11,0,21,1,36,1,0.318,,1.0
2017,79290,국해성,두산,,False,57,86,0.2093023255813953,0.281,0.349,0.63,0.1399999999999999,0.246,0.291,79.7,3,17,15,18,3,0,5,4,23,0,-0.383,0.31,1.0
2018,79290,국해성,두산,,False,14,24,0.3333333333333333,0.429,0.458,0.887,0.125,0.421,0.398,138.1,0,1,4,8,3,0,3,1,5,1,-0.052,0.23,1.0
2019,79290,국해성,두산,,False,21,35,0.1714285714285714,0.293,0.257,0.55,0.086,0.273,0.263,65.5,0,2,2,6,3,0,5,1,13,0,-0.538,-0.17,1.0
2020,79290,국해성,두산,,False,46,86,0.2325581395348837,0.287,0.349,0.636,0.1159999999999999,0.27,0.273,69.4,3,17,10,20,1,0,6,1,21,1,-0.212,-0.15,1.0
2021,79290,국해성,두산,,False,4,8,0.125,0.125,0.125,0.25,0.0,0.167,0.113,-50.5,0,0,0,1,0,0,0,0,2,0,-0.127,-0.13,1.0
2023,79290,국해성,롯데,,False,6,8,0.25,0.4,0.25,0.65,0.0,0.4,0.324,98.8,0,1,0,2,0,0,2,0,3,0,-0.145,0.03,1.0
2022,52769,권광민,한화,외야수,False,32,71,0.2253521126760563,0.345,0.296,0.641,0.0709999999999999,0.372,0.301,86.8,0,8,6,16,3,1,13,1,30,0,-0.757,0.01,1.0
2023,52769,권광민,한화,외야수,False,66,73,0.1506849315068493,0.225,0.274,0.499,0.123,0.191,0.223,28.8,2,9,11,11,1,1,6,1,24,2,-1.053,-0.56,1.0
2024,52769,권광민,한화,외야수,False,19,48,0.2708333333333333,0.314,0.583,0.897,0.3119999999999999,0.333,0.374,117.8,4,9,10,13,3,0,3,0,17,0,-0.108,0.27,1.0
2025,52769,권광민,한화,외야수,False,15,18,0.1666666666666666,0.167,0.222,0.389,0.0549999999999999,0.231,0.169,-13.7,0,0,2,3,1,0,0,0,5,0,-0.24,-0.19,1.0
2026,52769,권광민,한화,외야수,False,5,6,0.3333333333333333,0.429,0.333,0.762,0.0,1.0,0.36,112.5,0,1,0,2,0,0,1,0,4,0,-0.06,0.01,0.757
2021,51640,권다결,KIA,포수,False,5,18,0.2222222222222222,0.222,0.222,0.444,0.0,0.333,0.2,8.4,0,0,1,4,0,0,0,0,6,0,-0.305,-0.12,1.0
2022,51640,권다결,KIA,포수,False,2,2,0.5,0.5,0.5,1.0,0.0,0.5,0.45,196.4,0,1,0,1,0,0,0,0,0,0,0.022,0.03,1.0
2010,73363,권도영,넥센,,False,37,61,0.2459016393442623,0.324,0.295,0.619,0.0489999999999999,0.326,0.284,0.0,0,4,7,15,3,0,7,0,15,0,0.0,,1.0
2021,51003,권동진,KT,내야수,False,86,67,0.2537313432835821,0.412,0.373,0.785,0.119,0.444,0.371,125.7,1,6,21,17,5,0,18,0,30,3,-0.153,0.34,1.0
2022,51003,권동진,KT,내야수,False,48,38,0.131578947368421,0.154,0.211,0.365,0.0789999999999999,0.227,0.225,26.3,0,4,9,5,1,1,1,0,16,4,-0.411,0.05,1.0
2024,51003,권동진,KT,내야수,False,9,9,0.2222222222222222,0.3,0.222,0.522,0.0,0.286,0.252,38.8,0,0,3,2,0,0,1,0,2,0,-0.148,-0.06,1.0
2025,51003,권동진,KT,내야수,False,123,271,0.2250922509225092,0.304,0.303,0.607,0.0779999999999999,0.333,0.276,62.4,1,25,34,61,12,3,30,1,91,3,-1.239,-0.03,1.0
2026,51003,권동진,KT,내야수,False,88,167,0.2694610778443114,0.365,0.395,0.76,0.126,0.374,0.34,100.8,2,25,37,45,11,2,23,2,50,1,0.397,1.06,0.757
2020,68204,권민석,두산,,False,55,50,0.26,0.291,0.3,0.591,0.0399999999999999,0.351,0.255,60.0,0,7,6,13,2,0,3,0,15,1,-0.525,-0.21,1.0
2021,68204,권민석,두산,,False,33,14,0.2142857142857142,0.267,0.357,0.624,0.143,0.429,0.335,110.9,0,1,8,3,2,0,1,0,7,0,-0.13,0.06,1.0
2022,68204,권민석,두산,,False,16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-136.2,0,0,3,0,0,0,0,0,1,0,-0.024,-0.06,1.0
2023,68204,권민석,두산,,False,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.6,0,0,0,0,0,0,0,0,1,0,-0.001,-0.05,1.0
2012,79565,권영준,롯데,,False,11,13,0.2307692307692307,0.286,0.231,0.517,0.0,0.429,0.246,0.0,0,0,2,3,0,0,0,1,6,0,0.0,,1.0
2012,78863,권영진,SK,,False,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2010,99445,권오준,삼성,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2019,99445,권오준,삼성,,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2010,95158,권용관,SK,,False,61,154,0.2272727272727272,0.292,0.338,0.63,0.111,0.269,0.273,0.0,3,21,14,35,6,1,14,1,34,2,0.0,,1.0
2011,95158,권용관,SK,,False,28,57,0.2105263157894736,0.297,0.351,0.648,0.1399999999999999,0.333,0.274,0.0,1,10,8,12,3,1,6,1,23,0,0.0,,1.0
2012,95158,권용관,SK,,False,3,5,0.2,0.2,0.2,0.4,0.0,0.25,0.18,0.0,0,0,1,1,0,0,0,0,1,0,0.0,,1.0
2013,95158,권용관,LG,,False,68,104,0.2307692307692307,0.316,0.404,0.72,0.173,0.282,0.313,0.0,4,13,19,24,6,0,12,1,29,1,0.0,,1.0
2014,95158,권용관,LG,,False,8,17,0.1176470588235294,0.158,0.176,0.334,0.0579999999999999,0.154,0.136,0.0,0,2,0,2,1,0,1,0,5,0,-0.195,,1.0
2015,95158,권용관,한화,,False,116,296,0.2195945945945946,0.284,0.304,0.588,0.0839999999999999,0.291,0.263,0.0,5,22,32,65,8,1,18,9,86,3,-2.697,,1.0
2016,95158,권용관,한화,,False,40,44,0.25,0.313,0.341,0.654,0.091,0.344,0.308,0.0,0,3,7,11,2,1,2,2,12,0,-0.773,,1.0
